OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type
101715903,1/22/2025,Gallery Lessons,Adult,PreK-12 Free,Olney School,19120-3246,Philadelphia,6,PA,Philadelphia City SD,Public
101715903,1/22/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,Olney School,19120-3246,Philadelphia,30,PA,Philadelphia City SD,Public
101698509,11/7/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP General George G. Meade School,19121,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
101698509,11/7/2024,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,OSP General George G. Meade School,19121,Philadelphia,-35,Pennsylvania,Philadelphia City SD,Public
101698509,11/8/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,General George G. Meade School,19121,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101698509,11/8/2024,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,General George G. Meade School,19121,Philadelphia,35,Pennsylvania,Philadelphia City SD,Public
101698509,11/8/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP General George G. Meade School,19121,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
101698509,11/8/2024,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,OSP General George G. Meade School,19121,Philadelphia,-35,Pennsylvania,Philadelphia City SD,Public
101698599,2/6/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,50,PA,Unaffiliated,Charter
101698599,2/6/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,4,PA,Unaffiliated,Charter
101776267,1/23/2025,Admission,Adult,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101776267,1/23/2025,Admission,11th Grade Student,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,11,Pennsylvania,Philadelphia City SD,Public
101776267,1/23/2025,Admission,12th Grade Student,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,12,Pennsylvania,Philadelphia City SD,Public
101776267,1/23/2025,Admission,Adult,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101776267,1/23/2025,Admission,11th Grade Student,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
101776267,1/23/2025,Admission,12th Grade Student,PreK-12 Free,Science Leadership Academy,19130,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public
101698599,2/6/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,50,PA,Unaffiliated,Charter
101698599,2/7/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,50,PA,Unaffiliated,Charter
101698599,2/7/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,4,PA,Unaffiliated,Charter
101698599,2/7/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,50,PA,Unaffiliated,Charter
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,50,Pennsylvania,Philadelphia City SD,Public
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public
101775972,1/24/2025,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,2,Pennsylvania,Unaffiliated,Catholic
101775972,1/24/2025,Admission,11th Grade Student,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,20,Pennsylvania,Unaffiliated,Catholic
101775972,1/24/2025,Admission,11th Grade Student,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,-12,Pennsylvania,Unaffiliated,Catholic
101691611,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
101691611,1/27/2025,Gallery Lessons,9th Grade Student,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,-30,Pennsylvania,Philadelphia City SD,Public
101691611,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101691611,1/27/2025,Gallery Lessons,9th Grade Student,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,30,Pennsylvania,Philadelphia City SD,Public
101701576,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
101701576,1/27/2025,Gallery Lessons,Kindergarten Student,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101701576,1/27/2025,Gallery Lessons,Kindergarten Student,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,-7,Pennsylvania,Philadelphia City SD,Public
101701576,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,7,Pennsylvania,Philadelphia City SD,Public
101701576,1/27/2025,Gallery Lessons,Kindergarten Student,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,29,Pennsylvania,Philadelphia City SD,Public
101736785,1/27/2025,Gallery Lessons,Kindergarten Student,PreK-12 Free,Southwark School,19123,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public
101736785,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Southwark School,19123,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101736785,1/27/2025,Gallery Lessons,Kindergarten Student,PreK-12 Free,Southwark School,19123,Philadelphia,30,Pennsylvania,Philadelphia City SD,Public
101793613,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101793613,1/27/2025,Gallery Lessons,9th Grade Student + Self-Guided,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,30,Pennsylvania,Philadelphia City SD,Public
101793613,1/27/2025,Gallery Lessons,9th Grade Student + Self-Guided,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,-18,Pennsylvania,Philadelphia City SD,Public
101706401,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,5,PA,Philadelphia City SD,Public
101706401,1/28/2025,Gallery Lessons,5th Grade Student Partner,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,46,PA,Philadelphia City SD,Public
101706401,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,-5,PA,Philadelphia City SD,Public
101706401,1/28/2025,Gallery Lessons,5th Grade Student Partner,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,-46,PA,Philadelphia City SD,Public
101719534,1/28/2025,Gallery Lessons,5th Grade Student Partner,PreK-12 Free,OSP William H. Hunter School,19133-4001,Philadelphia,-5,PA,Philadelphia City SD,Public
101719534,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,5,PA,Philadelphia City SD,Public
101719534,1/28/2025,Gallery Lessons,5th Grade Student Partner,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,46,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,2,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,9th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,5,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,10th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,5,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,11th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,5,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,12th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,5,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,9th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-3,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,10th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-3,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,11th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-3,PA,Philadelphia City SD,Public
101767356,1/28/2025,Gallery Lessons,12th Grade Student,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-3,PA,Philadelphia City SD,Public
101767357,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,Bache-Martin School,19130-1905,Philadelphia,10,PA,Philadelphia City SD,Public
101767357,1/28/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,Bache-Martin School,19130-1905,Philadelphia,60,PA,Philadelphia City SD,Public
101767357,1/28/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,Bache-Martin School,19130-1905,Philadelphia,-7,PA,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-6,Pennsylvania,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,7th Grade Student Partner,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-50,Pennsylvania,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,4,Pennsylvania,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,7th Grade Student Partner,PreK-12 Free,Thomas Holme School,19114,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,7th Grade Student Partner,PreK-12 Free,Thomas Holme School,19114,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101698610,1/29/2025,Gallery Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,Adult,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,8,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,8,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,7,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,7,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,Adult,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,-8,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,-8,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,-7,Pennsylvania,Philadelphia City SD,Public
101739469,1/29/2025,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Philadelphia High School for Girls,19141,Philadelphia,-7,Pennsylvania,Philadelphia City SD,Public
101773603,1/29/2025,Gallery Lessons,Adult,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,8,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,Adult,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,8,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,2,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,Adult,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-4,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,Adult,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-4,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-5,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,6,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-6,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,22,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,10,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,10,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,0,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,5th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-20,Pennsylvania,Wallingford-Swarthmore SD,Other
101773603,1/29/2025,Gallery Lessons,8th Grade Student,PreK-12,Wallingford-Swarthmore SD,19086,Wallingford,-22,Pennsylvania,Wallingford-Swarthmore SD,Other
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-100,Pennsylvania,Philadelphia City SD,Public
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101699404,1/30/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,50,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,-100,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Thomas Holme School,19114,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101699404,1/31/2025,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Thomas Holme School,19114,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101700902,3/13/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,6,PA,Philadelphia City SD,Public
101700902,3/13/2025,PreK-12 In-School Post-Visit Lessons,5th Grade Student,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,65,PA,Philadelphia City SD,Public
101700902,3/13/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,-6,PA,Philadelphia City SD,Public
101776471,1/30/2025,Admission,Adult,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,5,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,9th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,7,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,10th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,7,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,11th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,8,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,12th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,8,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,Adult,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,5,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,9th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,7,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,10th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,7,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,11th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,8,New Jersey,Diocese of Camden,Catholic
101776471,1/30/2025,Admission,12th Grade Student,PreK-12 Free,Camden Catholic High School,8002,Cherry Hill,8,New Jersey,Diocese of Camden,Catholic
